Symbol,Date,Close,Volume,PreviousDayVolume,VolumeChange,VolumeChangePercent
MSFT,1987-08-21,0.371528,68976000,82051200,-13075200,-15.935415935415936
MSFT,1987-08-24,0.388021,97747200,68976000,28771200,41.71189979123173
MSFT,1987-08-25,0.398438,185961600,97747200,88214400,90.247495580436066
MSFT,1987-08-26,0.401042,114105600,185961600,-71856000,-38.640235403438126
MSFT,1987-08-27,0.40191,72432000,114105600,-41673600,-36.521958606764258
MSFT,1987-08-28,0.417535,114796800,72432000,42364800,58.489065606361834
MSFT,1987-08-31,0.412326,84326400,114796800,-30470400,-26.542900150526844
MSFT,1987-09-01,0.394097,93859200,84326400,9532800,11.30464480874317
MSFT,1987-09-02,0.399306,78393600,93859200,-15465600,-16.477447069653266
MSFT,1987-09-03,0.400174,70934400,78393600,-7459200,-9.515062454077885
MSFT,1987-09-04,0.388889,48355200,70934400,-22579200,-31.831100284206254
MSFT,1987-09-08,0.387153,96336000,48355200,47980800,99.225729600952945
MSFT,1987-09-09,0.391493,60710400,96336000,-35625600,-36.980568011958148
MSFT,1987-09-10,0.397569,58176000,60710400,-2534400,-4.1745730550284632
MSFT,1987-09-11,0.403646,41040000,58176000,-17136000,-29.455445544554454
MSFT,1987-09-14,0.414063,94464000,41040000,53424000,130.17543859649123
MSFT,1987-09-15,0.409288,39052800,94464000,-55411200,-58.658536585365852
MSFT,1987-09-16,0.405382,57715200,39052800,18662400,47.787610619469028
MSFT,1987-09-17,0.402778,69436800,57715200,11721600,20.309381237524953
MSFT,1987-09-18,0.399306,31651200,69436800,-37785600,-54.417254251347991
MSFT,1987-09-21,0.371528,85550400,31651200,53899200,170.29117379435849
MSFT,1987-09-22,0.397569,82008000,85550400,-3542400,-4.1407170510015145
MSFT,1987-09-23,0.418403,107697600,82008000,25689600,31.32572431957858
MSFT,1987-09-24,0.425347,118440000,107697600,10742400,9.97459553416232
MSFT,1987-09-25,0.430556,82454400,118440000,-35985600,-30.382978723404257
MSFT,1987-09-28,0.444444,95544000,82454400,13089600,15.874956339504017
MSFT,1987-09-29,0.446181,57412800,95544000,-38131200,-39.909570459683493
MSFT,1987-09-30,0.460069,85680000,57412800,28267200,49.235013794833208
MSFT,1987-10-01,0.475694,127224000,85680000,41544000,48.487394957983192
MSFT,1987-10-02,0.503472,131644800,127224000,4420800,3.4748160724391624
MSFT,1987-10-05,0.548611,184320000,131644800,52675200,40.01312623058412
MSFT,1987-10-06,0.512153,203040000,184320000,18720000,10.15625
MSFT,1987-10-07,0.506944,125640000,203040000,-77400000,-38.12056737588653
MSFT,1987-10-08,0.5,96940800,125640000,-28699200,-22.842406876790829
MSFT,1987-10-09,0.498264,93888000,96940800,-3052800,-3.1491384432560903
MSFT,1987-10-12,0.496528,117187200,93888000,23299200,24.8159509202454
MSFT,1987-10-13,0.508681,96811200,117187200,-20376000,-17.387564512165152
MSFT,1987-10-14,0.494792,114220800,96811200,17409600,17.983043284248104
MSFT,1987-10-15,0.489583,128822400,114220800,14601600,12.783661119515886
MSFT,1987-10-16,0.449653,210240000,128822400,81417600,63.201430807064604
MSFT,1987-10-19,0.314236,146880000,210240000,-63360000,-30.136986301369863
MSFT,1987-10-20,0.333333,324000000,146880000,177120000,120.58823529411764
MSFT,1987-10-21,0.393229,262080000,324000000,-61920000,-19.111111111111111
MSFT,1987-10-22,0.369792,223200000,262080000,-38880000,-14.835164835164836
MSFT,1987-10-23,0.335069,112766400,223200000,-110433600,-49.477419354838709
MSFT,1987-10-26,0.272569,148320000,112766400,35553600,31.528540416294216
MSFT,1987-10-27,0.286458,234720000,148320000,86400000,58.252427184466015
MSFT,1987-10-28,0.286458,149760000,234720000,-84960000,-36.196319018404907
MSFT,1987-10-29,0.331597,167040000,149760000,17280000,11.538461538461538
MSFT,1987-10-30,0.345486,168480000,167040000,1440000,0.86206896551724133
MSFT,1987-11-02,0.348958,84772800,168480000,-83707200,-49.683760683760688
MSFT,1987-11-03,0.333333,116150400,84772800,31377600,37.01375913028707
MSFT,1987-11-04,0.338542,95342400,116150400,-20808000,-17.91470369452021
MSFT,1987-11-05,0.350694,81432000,95342400,-13910400,-14.5899410965111
MSFT,1987-11-06,0.329861,75355200,81432000,-6076800,-7.462422634836428
MSFT,1987-11-09,0.326389,86587200,75355200,11232000,14.905407987769923
MSFT,1987-11-10,0.326389,91166400,86587200,4579200,5.2885414934309
MSFT,1987-11-11,0.340278,54619200,91166400,-36547200,-40.088453640815032
MSFT,1987-11-12,0.347222,99172800,54619200,44553600,81.571315581334034
MSFT,1987-11-13,0.335069,58492800,99172800,-40680000,-41.019311746769276
MSFT,1987-11-16,0.331597,59472000,58492800,979200,1.674052191038897
MSFT,1987-11-17,0.324653,69321600,59472000,9849600,16.561743341404359
MSFT,1987-11-18,0.333333,89308800,69321600,19987200,28.832571665974243
MSFT,1987-11-19,0.321181,75024000,89308800,-14284800,-15.994840374072879
MSFT,1987-11-20,0.329861,82468800,75024000,7444800,9.9232245681381954
MSFT,1987-11-23,0.331597,44640000,82468800,-37828800,-45.870438274838484
MSFT,1987-11-24,0.329861,72230400,44640000,27590400,61.806451612903224
MSFT,1987-11-25,0.319444,32155200,72230400,-40075200,-55.482456140350877
MSFT,1987-11-27,0.314236,18316800,32155200,-13838400,-43.036274070756832
MSFT,1987-11-30,0.310764,164160000,18316800,145843200,796.22641509433959
MSFT,1987-12-01,0.303819,73540800,164160000,-90619200,-55.201754385964904
MSFT,1987-12-02,0.305556,68515200,73540800,-5025600,-6.8337575876248282
MSFT,1987-12-03,0.280382,127670400,68515200,59155200,86.338797814207652
MSFT,1987-12-04,0.291667,121752000,127670400,-5918400,-4.6356868937514095
MSFT,1987-12-07,0.300347,66211200,121752000,-55540800,-45.617977528089888
MSFT,1987-12-08,0.329861,112521600,66211200,46310400,69.9434536755111
MSFT,1987-12-09,0.321181,83793600,112521600,-28728000,-25.531098029178395
MSFT,1987-12-10,0.329861,165600000,83793600,81806400,97.628458498023718
MSFT,1987-12-11,0.333333,72475200,165600000,-93124800,-56.234782608695653
MSFT,1987-12-14,0.352431,95112000,72475200,22636800,31.233856546791177
MSFT,1987-12-15,0.355903,112219200,95112000,17107200,17.986373959121877
MSFT,1987-12-16,0.376736,105537600,112219200,-6681600,-5.9540613370973956
MSFT,1987-12-17,0.361111,94017600,105537600,-11520000,-10.915541001500886
MSFT,1987-12-18,0.361111,52488000,94017600,-41529600,-44.172155000765812
MSFT,1987-12-21,0.357639,51163200,52488000,-1324800,-2.52400548696845
MSFT,1987-12-22,0.364583,41774400,51163200,-9388800,-18.3506895581199
MSFT,1987-12-23,0.369792,60710400,41774400,18936000,45.329196828679763
MSFT,1987-12-24,0.369792,12672000,60710400,-48038400,-79.127134724857683
MSFT,1987-12-28,0.355903,50716800,12672000,38044800,300.22727272727275
MSFT,1987-12-29,0.378472,79459200,50716800,28742400,56.67234525837592
MSFT,1987-12-30,0.387153,70704000,79459200,-8755200,-11.018484958318231
MSFT,1987-12-31,0.376736,61545600,70704000,-9158400,-12.953156822810591
MSFT,1988-01-04,0.388889,110347200,61545600,48801600,79.293401965372013
MSFT,1988-01-05,0.395833,155520000,110347200,45172800,40.936969855148114
MSFT,1988-01-06,0.40625,121680000,155520000,-33840000,-21.75925925925926
MSFT,1988-01-07,0.420139,90676800,121680000,-31003200,-25.479289940828405
MSFT,1988-01-08,0.388889,145440000,90676800,54763200,60.393838335715422
MSFT,1988-01-11,0.40191,143568000,145440000,-1872000,-1.2871287128712872
MSFT,1988-01-12,0.394097,168480000,143568000,24912000,17.352056168505516
MSFT,1988-01-13,0.394097,96148800,168480000,-72331200,-42.931623931623932
MSFT,1988-01-14,0.390625,40608000,96148800,-55540800,-57.765463531526137
MSFT,1988-01-15,0.401042,92174400,40608000,51566400,126.98581560283688
MSFT,1988-01-18,0.397569,30038400,92174400,-62136000,-67.411341977815965
MSFT,1988-01-19,0.397569,47419200,30038400,17380800,57.861936720997122
MSFT,1988-01-20,0.375,208800000,47419200,161380800,340.327968417856
MSFT,1988-01-21,0.381944,125107200,208800000,-83692800,-40.08275862068966
MSFT,1988-01-22,0.374132,75297600,125107200,-49809600,-39.813535911602209
MSFT,1988-01-25,0.387153,75499200,75297600,201600,0.2677376171352075
MSFT,1988-01-26,0.378472,43560000,75499200,-31939200,-42.304024413503718
MSFT,1988-01-27,0.387153,100411200,43560000,56851200,130.51239669421489
MSFT,1988-01-28,0.392361,29318400,100411200,-71092800,-70.801663559443568
MSFT,1988-01-29,0.387153,66700800,29318400,37382400,127.50491159135559
MSFT,1988-02-01,0.383681,48729600,66700800,-17971200,-26.94300518134715
MSFT,1988-02-02,0.387153,60753600,48729600,12024000,24.674940898345156
MSFT,1988-02-03,0.366319,75801600,60753600,15048000,24.768902583550602
MSFT,1988-02-04,0.354167,114710400,75801600,38908800,51.329787234042556
MSFT,1988-02-05,0.357639,94104000,114710400,-20606400,-17.963846346974645
MSFT,1988-02-08,0.359375,72878400,94104000,-21225600,-22.555470543228768
MSFT,1988-02-09,0.366319,49939200,72878400,-22939200,-31.475992886781267
MSFT,1988-02-10,0.373264,77025600,49939200,27086400,54.238754325259521
MSFT,1988-02-11,0.380208,69436800,77025600,-7588800,-9.85230884277435
MSFT,1988-02-12,0.383681,80222400,69436800,10785600,15.532973869763584
MSFT,1988-02-16,0.399306,67334400,80222400,-12888000,-16.065338359360975
MSFT,1988-02-17,0.399306,101318400,67334400,33984000,50.470487596236104
MSFT,1988-02-18,0.402778,84153600,101318400,-17164800,-16.941444002274018
MSFT,1988-02-19,0.407986,53164800,84153600,-30988800,-36.824093086926766
MSFT,1988-02-22,0.407986,52228800,53164800,-936000,-1.7605633802816902
MSFT,1988-02-23,0.413194,91728000,52228800,39499200,75.627240143369178
MSFT,1988-02-24,0.415799,79560000,91728000,-12168000,-13.26530612244898
MSFT,1988-02-25,0.403646,61560000,79560000,-18000000,-22.624434389140273
MSFT,1988-02-26,0.404514,29923200,61560000,-31636800,-51.39181286549708
MSFT,1988-02-29,0.412326,39326400,29923200,9403200,31.424446583253129
MSFT,1988-03-01,0.409722,43300800,39326400,3974400,10.10618820944709
MSFT,1988-03-02,0.413194,67896000,43300800,24595200,56.800798137678754
MSFT,1988-03-03,0.423611,83664000,67896000,15768000,23.223753976670203
MSFT,1988-03-04,0.421875,68356800,83664000,-15307200,-18.2960413080895
MSFT,1988-03-07,0.434896,78004800,68356800,9648000,14.114177375184328
MSFT,1988-03-08,0.443576,96897600,78004800,18892800,24.220047997046336
MSFT,1988-03-09,0.444444,81734400,96897600,-15163200,-15.648684797146679
MSFT,1988-03-10,0.435764,97948800,81734400,16214400,19.837914023960536
MSFT,1988-03-11,0.434028,84297600,97948800,-13651200,-13.937077330197
MSFT,1988-03-14,0.44184,46281600,84297600,-38016000,-45.097369320122993
MSFT,1988-03-15,0.434028,43761600,46281600,-2520000,-5.4449284380833856
MSFT,1988-03-16,0.449653,54547200,43761600,10785600,24.646265218821981
MSFT,1988-03-17,0.443576,125308800,54547200,70761600,129.72544878563886
MSFT,1988-03-18,0.404514,169920000,125308800,44611200,35.6010112617789
MSFT,1988-03-21,0.407986,198720000,169920000,28800000,16.949152542372879
MSFT,1988-03-22,0.418403,115833600,198720000,-82886400,-41.710144927536227
MSFT,1988-03-23,0.409722,151200000,115833600,35366400,30.532073595226255
MSFT,1988-03-24,0.392361,159840000,151200000,8640000,5.7142857142857144
MSFT,1988-03-25,0.389757,47332800,159840000,-112507200,-70.387387387387392
MSFT,1988-03-28,0.394965,67147200,47332800,19814400,41.861880133860666
MSFT,1988-03-29,0.392361,80712000,67147200,13564800,20.201586961183786
MSFT,1988-03-30,0.380208,100713600,80712000,20001600,24.781445138269405
MSFT,1988-03-31,0.392361,50256000,100713600,-50457600,-50.100085787818131
MSFT,1988-04-04,0.383681,47721600,50256000,-2534400,-5.0429799426934094
MSFT,1988-04-05,0.388889,41760000,47721600,-5961600,-12.492456246228123
MSFT,1988-04-06,0.403646,75297600,41760000,33537600,80.3103448275862
MSFT,1988-04-07,0.397569,74923200,75297600,-374400,-0.49722700325109964
MSFT,1988-04-08,0.402778,57974400,74923200,-16948800,-22.621564482029598
MSFT,1988-04-11,0.399306,40406400,57974400,-17568000,-30.303030303030305
MSFT,1988-04-12,0.387153,52444800,40406400,12038400,29.793300071275837
MSFT,1988-04-13,0.395833,42206400,52444800,-10238400,-19.522240527182866
MSFT,1988-04-14,0.368056,110030400,42206400,67824000,160.69600818833163
MSFT,1988-04-15,0.376736,114220800,110030400,4190400,3.8084020416175894
MSFT,1988-04-18,0.380208,48052800,114220800,-66168000,-57.929904185577406
MSFT,1988-04-19,0.376736,75772800,48052800,27720000,57.686544800719211
MSFT,1988-04-20,0.378472,65404800,75772800,-10368000,-13.683010262257698
MSFT,1988-04-21,0.377604,63979200,65404800,-1425600,-2.179656538969617
MSFT,1988-04-22,0.383681,33926400,63979200,-30052800,-46.972766148998424
MSFT,1988-04-25,0.382813,23385600,33926400,-10540800,-31.069609507640067
MSFT,1988-04-26,0.387153,46454400,23385600,23068800,98.645320197044342
MSFT,1988-04-27,0.385417,47894400,46454400,1440000,3.0998140111593306
MSFT,1988-04-28,0.384549,28468800,47894400,-19425600,-40.559230306674685
MSFT,1988-04-29,0.378472,64771200,28468800,36302400,127.51643904906425
MSFT,1988-05-02,0.381944,49262400,64771200,-15508800,-23.943975100044465
MSFT,1988-05-03,0.392361,62740800,49262400,13478400,27.360420929552763
MSFT,1988-05-04,0.396701,75153600,62740800,12412800,19.78425522148267
MSFT,1988-05-05,0.395833,24883200,75153600,-50270400,-66.890208852270547
MSFT,1988-05-06,0.397569,43977600,24883200,19094400,76.736111111111114
MSFT,1988-05-09,0.397569,34790400,43977600,-9187200,-20.890635232481991
MSFT,1988-05-10,0.395833,46828800,34790400,12038400,34.602649006622514
MSFT,1988-05-11,0.387153,59486400,46828800,12657600,27.029520295202953
MSFT,1988-05-12,0.388889,26409600,59486400,-33076800,-55.603969983054945
MSFT,1988-05-13,0.394097,17913600,26409600,-8496000,-32.1701199563795
MSFT,1988-05-16,0.404514,59788800,17913600,41875200,233.7620578778135
MSFT,1988-05-17,0.402778,70430400,59788800,10641600,17.798651252408479
MSFT,1988-05-18,0.394097,81374400,70430400,10944000,15.538744632999387
MSFT,1988-05-19,0.395833,57729600,81374400,-23644800,-29.056804105468061
MSFT,1988-05-20,0.390625,42523200,57729600,-15206400,-26.340733349962587
MSFT,1988-05-23,0.381944,50227200,42523200,7704000,18.117168980697596
MSFT,1988-05-24,0.394097,55324800,50227200,5097600,10.149082568807339
MSFT,1988-05-25,0.387153,53582400,55324800,-1742400,-3.1494013534617387
MSFT,1988-05-26,0.389757,43387200,53582400,-10195200,-19.02714324106423
MSFT,1988-05-27,0.385417,33148800,43387200,-10238400,-23.597743113176236
MSFT,1988-05-31,0.402778,44049600,33148800,10900800,32.884448305821024
MSFT,1988-06-01,0.411458,95788800,44049600,51739200,117.45668519123898
MSFT,1988-06-02,0.409722,63230400,95788800,-32558400,-33.989777510523147
MSFT,1988-06-03,0.413194,34833600,63230400,-28396800,-44.910043270325666
MSFT,1988-06-06,0.421875,81748800,34833600,46915200,134.6837536171972
MSFT,1988-06-07,0.423611,82166400,81748800,417600,0.51083318654218779
MSFT,1988-06-08,0.430556,66283200,82166400,-15883200,-19.330529267437786
MSFT,1988-06-09,0.428819,69264000,66283200,2980800,4.4970671301325229
MSFT,1988-06-10,0.432292,45014400,69264000,-24249600,-35.010395010395015
MSFT,1988-06-13,0.43316,31118400,45014400,-13896000,-30.870121561100451
MSFT,1988-06-14,0.4375,60379200,31118400,29260800,94.0305414160111
MSFT,1988-06-15,0.444444,51033600,60379200,-9345600,-15.478177915573573
MSFT,1988-06-16,0.440972,73713600,51033600,22680000,44.441309255079005
MSFT,1988-06-17,0.4375,42105600,73713600,-31608000,-42.879468646219962
MSFT,1988-06-20,0.435764,28137600,42105600,-13968000,-33.17373461012312
MSFT,1988-06-21,0.444444,39715200,28137600,11577600,41.146366427840327
MSFT,1988-06-22,0.465278,127324800,39715200,87609600,220.59463379260333
MSFT,1988-06-23,0.458333,41054400,127324800,-86270400,-67.756163763854332
MSFT,1988-06-24,0.453125,28555200,41054400,-12499200,-30.445457734128379
MSFT,1988-06-27,0.444444,23630400,28555200,-4924800,-17.246596066565807
MSFT,1988-06-28,0.456597,32140800,23630400,8510400,36.0146252285192
MSFT,1988-06-29,0.456597,49809600,32140800,17668800,54.973118279569889
MSFT,1988-06-30,0.465278,31550400,49809600,-18259200,-36.657993639780287
MSFT,1988-07-01,0.472222,42940800,31550400,11390400,36.102236421725244
MSFT,1988-07-05,0.483507,48096000,42940800,5155200,12.005365526492287
MSFT,1988-07-06,0.477431,89380800,48096000,41284800,85.8383233532934
MSFT,1988-07-07,0.477431,68428800,89380800,-20952000,-23.441275978733689
MSFT,1988-07-08,0.475694,40089600,68428800,-28339200,-41.414141414141412
MSFT,1988-07-11,0.463542,65764800,40089600,25675200,64.044540229885058
MSFT,1988-07-12,0.455729,90000000,65764800,24235200,36.8513247208233
MSFT,1988-07-13,0.463542,57427200,90000000,-32572800,-36.192
MSFT,1988-07-14,0.465278,34848000,57427200,-22579200,-39.317953861584755
MSFT,1988-07-15,0.465278,31579200,34848000,-3268800,-9.3801652892561975
MSFT,1988-07-18,0.46875,20102400,31579200,-11476800,-36.342909256725946
MSFT,1988-07-19,0.458333,36460800,20102400,16358400,81.375358166189116
MSFT,1988-07-20,0.444444,111096000,36460800,74635200,204.69984202211688
MSFT,1988-07-21,0.423611,128937600,111096000,17841600,16.059624108878808
MSFT,1988-07-22,0.428819,68817600,128937600,-60120000,-46.627205718114809
MSFT,1988-07-25,0.420139,52704000,68817600,-16113600,-23.414940364092907
MSFT,1988-07-26,0.402778,228960000,52704000,176256000,334.42622950819674
MSFT,1988-07-27,0.400174,68140800,228960000,-160819200,-70.238993710691815
MSFT,1988-07-28,0.404514,57945600,68140800,-10195200,-14.96196111580727
MSFT,1988-07-29,0.413194,59385600,57945600,1440000,2.4850894632206759
MSFT,1988-08-01,0.40625,51825600,59385600,-7560000,-12.730358874878759
MSFT,1988-08-02,0.399306,65476800,51825600,13651200,26.340650180605724
MSFT,1988-08-03,0.390625,91987200,65476800,26510400,40.488234000439846
MSFT,1988-08-04,0.385417,53496000,91987200,-38491200,-41.844082654978081
MSFT,1988-08-05,0.371528,201600000,53496000,148104000,276.8506056527591
MSFT,1988-08-08,0.369792,148320000,201600000,-53280000,-26.428571428571431
MSFT,1988-08-09,0.359375,138830400,148320000,-9489600,-6.3980582524271838
MSFT,1988-08-10,0.350694,113169600,138830400,-25660800,-18.483559796701588
MSFT,1988-08-11,0.359375,123105600,113169600,9936000,8.7797429698434915
MSFT,1988-08-12,0.361111,58262400,123105600,-64843200,-52.672827231255113
MSFT,1988-08-15,0.352431,41083200,58262400,-17179200,-29.485912011863569
MSFT,1988-08-16,0.364583,90878400,41083200,49795200,121.20574833508589
MSFT,1988-08-17,0.364583,59112000,90878400,-31766400,-34.954840754238631
MSFT,1988-08-18,0.366319,32025600,59112000,-27086400,-45.822168087697932
MSFT,1988-08-19,0.350694,67377600,32025600,35352000,110.38669064748201
MSFT,1988-08-22,0.333333,110174400,67377600,42796800,63.517845693524258
MSFT,1988-08-23,0.342882,88315200,110174400,-21859200,-19.840543719775191
MSFT,1988-08-24,0.357639,102585600,88315200,14270400,16.158486874286645
MSFT,1988-08-25,0.352431,72633600,102585600,-29952000,-29.1970802919708
MSFT,1988-08-26,0.356771,24451200,72633600,-48182400,-66.336241078509119
MSFT,1988-08-29,0.361979,35035200,24451200,10584000,43.286219081272087
MSFT,1988-08-30,0.355903,20966400,35035200,-14068800,-40.156185778873819
MSFT,1988-08-31,0.347222,71884800,20966400,50918400,242.85714285714283
MSFT,1988-09-01,0.33941,82382400,71884800,10497600,14.603365384615385
MSFT,1988-09-02,0.357639,115329600,82382400,32947200,39.993008215346961
